Index,AvgBlockSize,BitcoinDaysDestroyed,BitcoinDaysDestroyedMinYear,CostPerTransactionPercent,CostPerTransaction,EstimatedTransactionVolumeUSD,EstimatedTransactionVolume,EuroPriceInUSD,MarketPrice,MedianConfirmationTime,OutputVolume,SP500.Close,SP500.Volume,TradeVolume,TransactionFeesUSD,TransactionFees,TxTradeRatio,WikipediaTrend,Y
1165,1166,-0.6855435252111309,-0.281058434544678,-0.276737792482153,-0.0291405095183613,-0.277180023128164,-0.595845827001212,-0.0783585060143147,0.0510245368906311,-0.686660136259612,0.92230762918599,-0.19876919401419396,-0.273379004629294,0.343326124673493,-0.36972540235981005,-0.571318417590822,-0.29575715281119497,-0.571931591156259,-0.228013154388382,-0.6865026260170249
1166,1167,-0.64657267832226,-0.27433202687610897,-0.21705129998729103,-0.0291402896719286,-0.33381183282883303,-0.59755325917465,-0.13592946411669501,0.0556819807886177,-0.6865026260170249,1.06281937610087,-0.28778026669220896,-0.277604899821278,0.44645897684840397,-0.41148966027103295,-0.57496471975791,-0.491470478542859,-0.539229553002594,-0.231554627232325,-0.686476984814743
1167,1168,-0.663516385750189,-0.24937297684207196,-0.276683978850644,-0.0291423877744648,-0.33003037654472495,-0.593304647577705,-0.000764405488570893,0.0510245368906311,-0.686476984814743,1.14164303899787,-0.21767109336186896,-0.256550488881807,0.241074902095793,-0.43094577222010905,-0.576619351906807,-0.579102029363132,-0.446120206875147,-0.22993786789052498,-0.686705924120829
1168,1169,-0.6899075449985149,-0.0340354634092702,0.0447562288078421,-0.0291411012277855,-0.298775713790708,-0.595457294272208,-0.0649601996843655,0.10598237488688002,-0.686705924120829,0.7440976087070279,-0.27394950512254895,-0.252577283658876,1.03569923501759,-0.4477824053071421,-0.573226273255541,-0.39649662380121,-0.366283041891262,-0.23151613296228196,-0.6867068398780539
1169,1170,-0.694510046998948,-0.32173473943876,-0.276697081300055,-0.0291356439916012,-0.264601533479008,-0.6008447297423261,-0.23848702287050602,0.116539247691267,-0.6867068398780539,0.7989314611625681,-0.26799948446485394,-0.24787041527627598,0.6701702608036729,-0.44994977528078794,-0.5765912060363051,-0.575744182433037,-0.44888294759095104,-0.248877048751608,-0.6867975914189871
1170,1171,-0.710579662062493,-0.0329782455013435,-0.27621852993347196,-0.0291367776764139,-0.182514676134765,-0.600849612595913,-0.237474895134012,0.127096120588804,-0.6867975914189871,0.6172943249044921,-0.31209405562900705,-0.24316354686837,0.30464128658975004,-0.43907151559442403,-0.577700672535739,-0.634318268867339,-0.506637643140236,-0.236905330768281,-0.6871184727503971
1171,1172,-0.6961195904886639,-0.287945633858136,-0.165446211111285,-0.0291390093490583,-0.259574732005656,-0.5982480892401539,-0.14804668568926402,0.137652993393191,-0.6871184727503971,0.8606195451742791,-0.33147188930198,-0.23845667848577,-0.0608876876241717,-0.389514162983206,-0.576649529808286,-0.575462577982105,-0.569735106072036,-0.22859056843902498,-0.6886290142919561
1172,1173,-0.691937975848556,-0.222028765123631,-0.253908334198892,-0.0291400159797915,-0.312321203487954,-0.598280417799948,-0.122134800071756,0.182364454813869,-0.6886290142919561,0.7766552086014129,-0.272485796114514,-0.24916104200944897,-0.272202725121666,-0.34457000546340993,-0.576843626345973,-0.5731908219592989,-0.59491901641336,-0.223201370633026,-0.6891326807653471
1173,1174,-0.695408896172562,-0.113283783180259,-0.265735322552347,-0.0291406269225014,-0.30697874606875797,-0.5962158862674761,-0.0385917949129837,0.20751465186299897,-0.6891326807653471,0.631002788018891,-0.250303470579073,-0.25581651782472303,-0.3805719227830511,-0.433365225594235,-0.5769930321586899,-0.577367318765301,-0.469649951091045,-0.23467266310579601,-0.6890868929041291
1174,1175,-0.69481111307598,-0.336257872322625,-0.258513377222237,-0.0291398279502926,-0.30833057359114097,-0.598190044318132,-0.110021117407356,0.15348830264634802,-0.6890868929041291,0.7595196297099559,-0.21077882018684901,-0.28140079135871304,-0.23185258668763395,-0.44413624796080203,-0.577706691660269,-0.6198493052579921,-0.44210267376475604,-0.230361304860996,-0.6893158322102161
1175,1176,-0.687998986752373,-0.0331800056244427,0.0787817301128021,-0.0291411757108467,-0.356903329412847,-0.5981666066209119,-0.104557043193558,0.22334996111615601,-0.6893158322102161,1.07995495498616,-0.0861224013380928,-0.27044342913346897,-0.470195359816841,-0.418064181384395,-0.577297623860953,-0.5938383888637839,-0.5327828476058739,-0.23848359584003798,-0.689686897037521
1176,1177,-0.708880959770296,-0.24623176051432896,-0.26953830849389004,-0.0291372390342092,-0.25653924683986606,-0.600679343422272,-0.188885685965972,0.233906833920542,-0.689686897037521,0.5196215252192821,-0.102251027796614,-0.254078897861576,-0.43932348166232793,-0.438784428972693,-0.576864407842849,-0.5644367001750671,-0.505364419331875,-0.253842809587136,-0.6899891884972771
1177,1178,-0.707511912255207,-0.36008598687352295,-0.276745591559184,-0.0291393091965209,-0.260827756975246,-0.598653223671355,-0.10844630327190302,0.24446370681808,-0.6899891884972771,0.649851924800932,-0.261149485406075,-0.237714366589681,-0.40845160351672205,-0.422266002817752,-0.5695602911815961,-0.112730439061455,-0.5287262961306629,-0.24933897999212198,-0.689737401048443
1178,1179,-0.6895328595097111,-0.33987555590479096,-0.276751362876186,-0.0291390353843312,-0.313214476943711,-0.599974930756603,-0.16217046819397302,0.255020579622467,-0.689737401048443,0.675555293139146,-0.30371006236941994,-0.22134983531778696,-0.377579725362209,-0.41883718261814706,-0.5746600682156761,-0.43009940295460203,-0.547366892450141,-0.23852209011008102,-0.689727922961171
1179,1180,-0.694922390066811,-0.29852500489596,-0.276754326525458,-0.0291407687934489,-0.316369770577217,-0.597549495308343,-0.0733367953217109,0.308115440059521,-0.689727922961171,0.737243377150856,-0.227569417434684,-0.23144688150142004,-0.433959492836466,-0.427182253216358,-0.577281412925406,-0.589338756814946,-0.505646278379034,-0.23436470894545303,-0.689242937935158
1180,1181,-0.685897471176786,-0.33905079237166397,-0.27371081470513103,-0.0291401841476608,-0.325900717807962,-0.5974162544410739,-0.0791052156380916,0.311841395177912,-0.689242937935158,0.857192429395165,-0.18771457651784,-0.24911038204099104,-0.0963042624536013,-0.433193117842715,-0.576621718106053,-0.55432320705494,-0.48463693787520795,-0.233363857924339,-0.6891742561433319
1181,1182,-0.672677310990926,-0.295594153356019,-0.276301356131534,-0.0291414554337309,-0.39452907380831703,-0.59658179510819,-0.0507196332100613,0.25129462450407797,-0.6891742561433319,0.7955043453834542,-0.0278256896883172,-0.254829550596669,-0.150448787211693,-0.443603287878867,-0.5765989475483101,-0.553668988073966,-0.4200839579089621,-0.22635790077654,-0.6893158322102161
1182,1183,-0.684126466639113,1.4650037228685502,-0.276754326525458,-0.0291407875483756,-0.35231040828209703,-0.59707850338938,-0.0653707130320343,0.32953968199026196,-0.6893158322102161,0.600158746013035,-0.0168245302279692,-0.24169591265161802,-0.28857966279109604,-0.44750039323783397,-0.5771454250221639,-0.584773696625234,-0.39815587533736996,-0.24306441397513698,-0.6887663778756079
1183,1184,-0.703619592621819,-0.357883963276668,-0.27064296976447,-0.0291386938206595,-0.249244821806708,-0.599156727257121,-0.150297431285104,0.318051320406277,-0.6887663778756079,0.552179125115723,-0.0745662427605392,-0.23277972783577103,-0.319712764526999,-0.43449364437342897,-0.576555729448685,-0.5552125169987571,-0.501004820888563,-0.241062711932909,-0.6888625323841638
1184,1185,-0.704883398204146,-0.407875138780799,-0.276645139447033,-0.029137378174910997,-0.237081260206483,-0.601504545678562,-0.231423362164067,0.30656295872914197,-0.6888625323841638,0.690977314142073,-0.28382958698087496,-0.22386354301992398,-0.350845866262901,-0.445711500827275,-0.576833829815287,-0.5704895417744069,-0.487480841979243,-0.172234957096291,-0.6881711356797829
1185,1186,-0.6790999065323271,-0.37023730794935494,-0.270988000932293,-0.0291404330570078,-0.333371736497526,-0.599182586035911,-0.161572392713318,0.295074597145158,-0.6881711356797829,1.25131074392129,-0.13796673204913298,-0.214947358204077,-0.38197896799880393,-0.41315795330093896,-0.5768947995271401,-0.5801400595341539,-0.5496364580966,-0.15117859138285097,-0.6884916507083039
1186,1187,-0.654339148154981,0.103874194762366,-0.200209973047938,-0.0291423080934889,-0.41227878047206296,-0.595079341059311,-0.0135964865113907,0.29134864202676697,-0.6884916507083039,0.956578786962735,-0.159599792389685,-0.229270608312206,-0.159273988533284,-0.41590052235706004,-0.5765371276988779,-0.556824573362915,-0.510662411347091,-0.142401897813081,-0.688674802153174
1187,1188,-0.6745946697367421,-0.140793153089856,-0.10051359146118302,-0.0291419017816779,-0.37981346902142293,-0.594881992393482,-0.00232152508317672,0.130201083156412,-0.688674802153174,0.9805685974185879,-0.16329049637478601,-0.265761890304898,-0.0557938277291669,-0.42316984193625207,-0.577127188899764,-0.589189460331437,-0.49045439674881103,-0.18647783701214604,-0.6887899128362739
1188,1189,-0.648131330649425,-0.32894570531512896,-0.276751050913105,-0.0291430798322158,-0.414876710648522,-0.59383171093203,0.0374381082018151,0.0612709134662017,-0.6887899128362739,1.0062719657568,-0.0454255423428434,-0.267988825993165,-0.620882778144419,-0.44439344964306504,-0.575279087092921,-0.480711487600722,-0.369994139910865,-0.18243593865764604,-0.6887205900143909
1189,1190,-0.649276191772356,-0.00299086058525402,0.015509533962463,-0.0291432446118005,-0.404387276802358,-0.592532932913421,0.0811719353612214,0.0755537413889799,-0.6887205900143909,1.17934131257429,-0.22673157111376996,-0.278035288758818,-0.584094779497103,-0.43280061745710297,-0.5763128914355171,-0.5415797800430471,-0.428504680263165,-0.212692434911327,-0.6886290142919561
1190,1191,-0.683927896748098,-0.301139538687211,-0.27609234086712103,-0.0291399870572292,-0.3302559148548,-0.599667819611171,-0.170596608545692,0.0803146840299059,-0.6886290142919561,0.898317818736306,-0.310511882271521,-0.28808175152447196,-0.547306780849788,-0.405132206951997,-0.577167890226936,-0.591921697965463,-0.5637189924382281,-0.212153515130727,-0.6894531957938679
1191,1192,-0.7007749776270251,-0.400569650020534,-0.266836084284412,-0.0291369747130035,-0.29723720946798804,-0.602321263976744,-0.252292303639955,0.0850756267639809,-0.6894531957938679,0.6841230825838449,-0.108449188210191,-0.29812821429012604,-0.510518782202472,-0.42946211066061496,-0.5773565414483149,-0.596212061096486,-0.5510727209886209,-0.20726474283528498,-0.6894531957938679
1192,1193,-0.7015493587740761,0.0069700020166402294,-0.264304347898818,-0.0291438572539173,-0.281137475000181,-0.585445837145158,0.359241644784295,0.0898365694049069,-0.6894531957938679,0.675555293139146,0.19169601680491,-0.30817467705578006,-0.473730783555157,-0.45430827375669003,-0.577335152644828,-0.594930220244298,-0.0446334070855872,-0.212422975021027,-0.6889953171816949
1193,1194,-0.663113028494543,-0.22354716737404604,-0.124907076652111,-0.0291440228035338,-0.4198002109824579,-0.585104057739255,0.35269112576244205,0.10411939732768301,-0.6889953171816949,0.778368766491997,0.0154423558359334,-0.367921971896088,0.56173872569602,-0.427602761054054,-0.576569355605249,-0.5537288851147391,-0.373573753115218,-0.209035479257257,-0.6890223320198131
1194,1195,-0.674381155304021,-0.0306896615461378,-0.057566413978116,-0.0291411266536694,-0.38041052413249205,-0.596832488949463,-0.0630562670891429,0.11995470658084,-0.6890223320198131,0.641284135354176,-0.0081313082616047,-0.34231236964316597,-0.22967077606827,-0.43926222812774,-0.575063537867725,-0.46494810634532896,-0.45014258855326295,-0.17997230537490397,-0.6886290142919561
1195,1196,-0.6490410825517929,0.386516753359068,0.250661689246323,-0.0291441250394559,-0.42852895866957297,-0.584817149400542,0.348111778591033,0.140447459731983,-0.6886290142919561,0.997704176303875,0.21104523692755103,-0.294585398004735,-0.3407739160159601,-0.41960170929128704,-0.5746202808036159,-0.44476082368427905,-0.409427834792733,-0.20160608513898604,-0.688790920169221
1196,1197,-0.6555109706057479,-0.184260836898999,-0.14635079492861802,-0.0291434549834185,-0.421810090079807,-0.59117171540456,0.13103869037847302,0.135790015833996,-0.688790920169221,1.26501920702129,-0.0805381723422532,-0.3383898243886939,-0.329303825902733,-0.40800446101553706,-0.576756221197361,-0.5666340115666789,-0.49690524274945796,-0.220429783189941,-0.68840007498587
1197,1198,-0.658558971905704,-0.325619681338029,-0.273625180839338,-0.0291430852334752,-0.415074874784647,-0.591502711842124,0.107929620031255,0.0972884796416856,-0.68840007498587,0.874328008286622,-0.137303884163089,-0.33897191506867796,-0.346039945997688,-0.3977585027229,-0.575467938307989,-0.49656094089890296,-0.5182474589705379,-0.240177343721923,-0.6886112028139431
1198,1199,-0.660596086945672,-0.212607556269199,-0.126285017581835,-0.0291391126956928,-0.43232081800165006,-0.601939038266958,-0.25016541983005,0.0587869433562259,-0.6886112028139431,1.22218025979779,0.0845270978766767,-0.33955400577396805,-0.362776066101548,-0.451108105917196,-0.5770530452228699,-0.5854389552363709,-0.46225914669840096,-0.23852209011008102,-0.6886290142919561
1199,1200,-0.6558799327053481,-0.12482751880392098,-0.0195802293940595,-0.029142443743849996,-0.414712827745389,-0.594129605691316,0.0228436509105551,0.0202854071639151,-0.6886290142919561,0.9600059027480171,0.164490474133173,-0.340136096453952,-0.37951218619650295,-0.45094312906888,-0.5765232489626171,-0.5546844467657329,-0.303740417776218,-0.220583760270112,-0.6884363847598148
1200,1201,-0.647020255606241,-0.25213597320639897,-0.22083572412550098,-0.029143454525281,-0.41102251059027395,-0.5883408403467509,0.218492189064607,0.120886195360437,-0.6884363847598148,0.788650113827282,0.0123586199170554,-0.28646198007529305,-0.485111820173716,-0.44771274300618896,-0.574096242366129,-0.417543653016988,-0.238256042047651,-0.191597574927845,-0.687721498882629
1201,1202,-0.624733425674125,-0.24482239349275697,-0.245336524616368,-0.0291432185697545,-0.440475336507319,-0.5920001525513531,0.0722114198758988,0.08455813295613701,-0.687721498882629,1.07481428131851,0.0112712078119566,-0.30073456768436896,-0.47893150764376297,-0.40425556346508207,-0.575329325733307,-0.4969440716262971,-0.510430233659284,-0.192713908759088,-0.6876674692063929
1202,1203,-0.6702361598872789,-0.27031891400112196,-0.24098495159651,-0.0291426490541156,-0.35255130789295597,-0.589576283685286,0.152017338007617,0.0780377114989557,-0.6876674692063929,0.6549925984685749,-0.16828407232628195,-0.321535979922275,0.15947518493158302,-0.43988960955798206,-0.5752536068311421,-0.493388491469187,-0.34423531165440197,-0.22254696804229698,-0.687759044928828
1203,1204,-0.6717418951912939,-0.218860707379129,-0.249754077827902,-0.0291431651257671,-0.35606518783940894,-0.587274058909218,0.23221607494615598,0.17677552213628303,-0.687759044928828,0.58987739867775,0.54765234141803,-0.317461760964344,-0.149273281082077,-0.4325325287215979,-0.575165502043854,-0.487381318662235,-0.36821314285123796,-0.22477963570478302,-0.686339621231091
1204,1205,-0.652273701274525,-0.24813441883623605,-0.26149184474013,-0.0291421319085771,-0.342082341630795,-0.591721667135078,0.0464410905851724,0.157835250315518,-0.686339621231091,1.09366341810672,0.151427345063163,-0.327238364741073,-0.202248236613165,-0.36127697166675204,-0.5746764951648621,-0.47820838387998604,-0.5589511318741751,-0.23513459434631,-0.687032391571309
1205,1206,-0.689418878942028,-0.19641177930943002,-0.269843720350399,-0.0291422516698932,-0.290761696111092,-0.591566839985907,0.068608811359288,0.138894978401605,-0.687032391571309,0.651565482689461,0.00783648012377456,-0.33701496849249696,-0.255223192135349,-0.44517363285564104,-0.575820441610089,-0.5314229284381021,-0.325456999236145,-0.233748800624767,-0.6875393089828461
1206,1207,-0.6822986258636421,-0.23534519010384197,-0.24386187513146804,-0.0291396763239143,-0.307739536593933,-0.598255006616069,-0.14108565331974202,0.11995470658084,-0.6875393089828461,0.788650113827282,-0.153437786360615,-0.34679157226922697,-0.30819814766643705,-0.44549689717072294,-0.576619056621759,-0.570197406719713,-0.434131831982269,-0.22266245085242603,-0.687621681345176
1207,1208,-0.659640562217051,-0.274801302171975,-0.27208689088587,-0.0291425896133423,-0.406833573539384,-0.59421544218834,-0.00452626487281178,0.147899369968764,-0.687621681345176,1.0422566814303,-0.142137077912118,-0.33406260672919796,-0.341824747253042,-0.400031741183234,-0.575684597819479,-0.5177803571883329,-0.532626527252872,-0.22470264716469698,-0.687804832790045
1208,1209,-0.663045764995382,-0.191943004488704,-0.276754326525458,-0.0291418814760441,-0.386375042196621,-0.5946803508855409,-0.0159215491787907,0.189816365050648,-0.687804832790045,0.925734744963048,-0.164475362311207,-0.286689956259842,-0.00223705603588313,-0.441296569387878,-0.575860045478216,-0.5255364448308231,-0.407076023609495,-0.18840255051428798,-0.68771325706761
1209,1210,-0.656496805144164,1.9764253085860402,-0.25666000455674304,-0.0291428152214129,-0.433174510232479,-0.58911935031561,0.16873160129244197,0.198199764067024,-0.68771325706761,2.61530282372893,0.38477411213089296,-0.263180635978149,0.0300626464801695,-0.422067963917925,-0.5688791530047099,-0.138838077195182,-0.43925057938409606,-0.149253877880708,-0.68790922911362
1210,1211,-0.659972172273056,-0.23292766460593,-0.27674715137459005,-0.0291421347102458,-0.38751284509454603,-0.595441933628631,-0.0393101932714041,0.211240606981388,-0.68790922911362,1.03197533409501,0.086724900593138,-0.25462721439415803,-0.31623967823495003,-0.4507234792561379,-0.5744347286284499,-0.44459847019332394,-0.333333234220258,-0.181512076176618,-0.6879989733216059
1211,1212,-0.685011992212756,-0.356298521698273,-0.274536580981105,-0.029140206591189002,-0.313433197617013,-0.596891368025639,-0.0865935453248777,0.206583163083402,-0.6879989733216059,0.8092128084978529,-0.0384873630149312,-0.25922441947024105,-0.33755908485844893,-0.393252728588726,-0.5758513032306359,-0.5229450192666409,-0.5581002254747739,-0.218543563957841,-0.688453188904882
1212,1213,-0.688945388029747,-0.4032025489916711,-0.27352550863489,-0.0291410403305609,-0.342884055182499,-0.594417734743426,0.008426139027773021,0.20192571918541502,-0.688453188904882,0.61044009334832,-0.0692708098162387,-0.26382162457163105,-0.358878491481947,-0.456617456844742,-0.57555058514937,-0.500645581969668,-0.210258326497011,-0.222239013881955,-0.6885374385695219
1213,1214,-0.674467868631496,0.007175229691186729,-0.252281758693441,-0.0291383329752549,-0.38157595081131895,-0.5990892421514971,-0.15201026283917002,0.19726827528742605,-0.6885374385695219,0.723534914036458,0.025216804072567,-0.26841882964771396,-0.380197898105446,-0.43648439068412104,-0.5762635381047819,-0.5406397177658039,-0.49292465327203006,-0.21042127297879898,-0.6885374385695219
1214,1215,-0.665482006776217,-0.252750243523893,-0.261905819748902,-0.0291402490752515,-0.397887476793262,-0.5951268268104499,-0.0141627118185201,0.158611490934134,-0.6885374385695219,1.2855819016918602,-0.0585613141348291,-0.248402050965945,-0.17186615267932698,-0.44294178898092895,-0.574988444100354,-0.467279425180251,-0.40211287090063297,-0.20780366261588504,-0.687718293732344
1215,1216,-0.649631142022033,-0.29320436826968604,-0.276741536039128,-0.029141308001532,-0.41212187181533294,-0.594430124984404,-0.009487814126533059,0.11995470658084,-0.687718293732344,1.39182249083,-0.0165985717963189,-0.25728415120638004,-0.17550844061124404,-0.387933294680475,-0.5746288754566321,-0.458075115643261,-0.549062449185415,-0.18551548026107398,-0.6876949419231229
1216,1217,-0.62847684631981,-0.282791054417837,-0.267625506861425,-0.0291416314945459,-0.468703929171312,-0.592165538871407,0.0659581691402886,0.11250279634406099,-0.6876949419231229,0.7269620298155709,-0.00586305985328942,-0.284463020571575,0.00353361041859773,-0.44032781104183705,-0.5730536084133729,-0.370977436996576,-0.377569080029698,-0.215348539544284,-0.6878506206512621
1217,1218,-0.587585816008943,-0.231810214045086,-0.22759128464919698,-0.0291407550304577,-0.52340294619364,-0.595752645878583,-0.0510876796596954,0.120886195360437,-0.6878506206512621,0.761233187598484,0.0153297951601472,-0.341325399884518,-0.0229776149440404,-0.44636400517140395,-0.571354145975818,-0.273355916476442,-0.384775802646839,-0.22451017581448302,-0.687852910044323
1218,1219,-0.605038161083787,-0.35771944722467,-0.270239913463541,-0.0291408623727363,-0.509920279835961,-0.595414691374657,-0.0396251560984948,0.0901470656337231,-0.687852910044323,0.8640466609513371,-0.0185495832203953,-0.340920521666256,-0.14639091630169002,-0.44735759918200607,-0.57187529050169,-0.302419485337538,-0.369675368059536,-0.24033132080209502,-0.68808413874347
1219,1220,-0.616612183876194,-0.23170516007901698,-0.274543756131973,-0.0291420348574396,-0.466537874440988,-0.590404964974757,0.136389519530846,0.0594079359070071,-0.68808413874347,0.912026281850705,-0.08150865691362101,-0.34051564342268803,-0.26980421766824497,-0.46045542726733796,-0.5731893175142929,-0.371831850299201,0.0325347739772785,-0.23224752409309599,-0.6881038275237938
1220,1221,-0.5836085604819139,0.24841573771867498,-0.26384919376332605,-0.0291414506398421,-0.531054430769034,-0.5924976542962509,0.0655264223436024,0.028668806180291,-0.6881038275237938,0.857192429395165,0.0976959277740567,-0.34011076520442607,-0.393217519025895,-0.4392964253754871,-0.571410501398587,-0.271049441971685,-0.38971188181835803,-0.222777933662554,-0.688079559957349
1221,1222,-0.592628158510347,-0.293923050414092,-0.276576039624544,-0.0291407795373927,-0.5245276107218401,-0.5928705618937739,0.0521599661871793,0.0212168959435124,-0.688079559957349,0.449365651762871,1.32858903439832,-0.35494001018508897,0.232187363327935,-0.414809129103776,-0.5695228831057451,-0.16510594291431,-0.49469143030436097,-0.22019881756968301,-0.688097463011085
1222,1223,-0.5365864157215999,-0.156914698763087,-0.0881840305838913,-0.0291429256681269,-0.565645879200196,-0.587538058526516,0.234640227042303,-0.0486447625262956,-0.688097463011085,0.8469110820598801,0.6143034083193121,-0.378069680578774,0.256116037345204,-0.44111630440136895,-0.567678857802986,-0.0605426175652291,-0.303804407487217,-0.22035279464985502,-0.6879650903043051
1223,1224,-0.58976054658848,-0.158607377580686,-0.17073554515327302,-0.0291436640167455,-0.514068221464736,-0.586275718802803,0.273023225049337,-0.0383983859507229,-0.6879650903043051,0.941156765965976,0.0563556698035681,-0.36944026777679706,-0.243073327015791,-0.441707012119908,-0.571931497982755,-0.303296103716451,-0.279111931580342,-0.186824285442531,-0.688391466867961
1224,1225,-0.53934811573596,-0.26772390124024203,-0.255658135121423,-0.0291441014150106,-0.5683134024158051,-0.5875376719672739,0.24474380986639302,-0.0542336952038796,-0.688391466867961,2.01555756249711,-0.00237337534067685,-0.381080938560072,-0.117436656738297,-0.403626761937931,-0.572002331609812,-0.298542116936705,-0.48028335219746,-0.19409970248063002,-0.6885374385695219
1225,1226,-0.452859019722455,-0.341975094092204,-0.269247246939117,-0.0291425835320387,-0.615584408755624,-0.593050271251018,0.0580770206466814,-0.0793838922530095,-0.6885374385695219,0.750951840263199,0.8365786644831021,-0.39376768449892297,-0.17115075627513,-0.447546921434931,-0.569642918781645,-0.159734020651624,-0.325321286216317,-0.188171584894031,-0.688542566809978
1226,1227,-0.563532225948069,1.73507961816465,2.18687037963979,-0.0291417331573825,-0.556066505886776,-0.596229395495734,-0.0524076924069408,-0.104534089302142,-0.688542566809978,0.915453397627763,0.472373026516433,-0.40645443046308005,-0.224864855803056,-0.45953217977338895,-0.571924032466489,-0.290864544215777,-0.18880635797413398,-0.187979113543817,-0.688372602269139
1227,1228,-0.378800229575951,0.18130757242028103,0.31835596207287503,-0.0291411508362952,-0.635545574864168,-0.596331345409597,-0.0596412207055188,-0.12968428635127197,-0.688372602269139,1.4877817326328502,0.39816896580555605,-0.419141176401932,-0.27857895533988897,-0.43847474783342205,-0.556634894561841,0.578883003995264,-0.447413612074496,-0.18359076675893202,-0.6881253478185662
1228,1229,-0.44017228536019304,0.0732283603547872,-0.139128849598508,-0.0291438606815393,-0.611778872380303,-0.587387361457671,0.24073776581845302,-0.14831406194322,-0.6881253478185662,1.40553095395056,0.790850233050293,-0.43860130024270794,0.10071768914969301,-0.439833642083603,-0.5637538615712371,0.162141907191415,-0.313821881605805,-0.192174988978488,-0.6881254393942879
1229,1230,-0.395213475513676,-0.293620089159865,-0.13718032819324302,-0.0291437723729333,-0.6233929342029829,-0.591259057448107,0.10842860608316197,-0.24612038380095003,-0.6881254393942879,1.8442017735825402,1.21394381642612,-0.453430545223371,0.24888489357816898,-0.427178875299318,-0.56852439897122,-0.107466932699572,-0.44008622321482793,-0.20838107666652803,-0.687921591836149
1230,1231,-0.49801354303079204,0.0909402278640064,-0.27563921449165696,-0.0291429224891017,-0.579291150397461,-0.593923305127243,0.0124109496266961,-0.298283755458407,-0.687921591836149,1.3678326803741399,0.929521611705831,-0.5038907586857101,0.590725638210426,-0.432814550492687,-0.571741227726567,-0.29351616455315505,-0.4448347456135999,-0.216695838995784,-0.687942196373697
1231,1232,-0.462747861294289,-0.102707622838219,-0.255608065046888,-0.029143986153872002,-0.604631642489451,-0.5839592116799921,0.35075888190186305,-0.261955693054107,-0.687942196373697,0.956578786962735,0.48216442291208095,-0.528285723727946,0.455533527955065,-0.42915617432851394,-0.566913054906349,-0.0223491304946284,-0.352135414906303,-0.227050797637311,-0.687883084244865
1232,1233,-0.230134106510333,-0.00342147910387382,-0.23390432554218898,-0.0291413797086412,-0.658250543762937,-0.595144160940685,-0.0298117637443086,-0.25295130148695,-0.687883084244865,1.21361247034486,0.08825335143415401,-0.5107655594185201,0.240107187450767,-0.45018989055246794,-0.551815619953819,0.820219282366323,-0.333911290134411,-0.231862581392667,-0.6878506206512621
1233,1234,-0.30272163051735,-0.14034763694279598,-0.208079085790028,-0.0291415287560012,-0.649853964073735,-0.595190527704544,-0.0321014373300131,-0.243946910012939,-0.6878506206512621,1.3232801752682801,-0.0402545324685351,-0.493245395134399,0.0246808469553737,-0.45993778727114,-0.5614604206835699,0.279283012276438,-0.14366293088887802,-0.24033132080209502,-0.687862067616566
1234,1235,-0.31659515903683005,-0.12743974089420698,-0.271098591844583,-0.0291436129849654,-0.644673064293344,-0.588479391317297,0.19493367737985504,-0.23494251844578198,-0.687862067616566,1.22046670191543,1.10905781846063,-0.47572523082497203,-0.190745493548925,-0.45550671040281293,-0.56493337900887,0.0857119486517801,-0.0851367171372296,-0.142555874893252,-0.6879879842349139
1235,1236,-0.32960153292667305,0.171201329513264,0.0013899289251642,-0.0291448165231988,-0.6434459901083829,-0.582184497853162,0.4128242533795829,-0.218175720413028,-0.6879879842349139,2.03954737295296,1.4787875222452802,-0.47410561247675104,0.10930244603567998,-0.43744942394625796,-0.568028846513096,-0.0835618249187275,-0.26554276851724495,-0.190404252556516,-0.687804832790045
1236,1237,-0.31788638831300203,-0.0442705194311624,-0.21785725660760802,-0.0291439038930725,-0.644726010047778,-0.5886113504354991,0.188666271011567,-0.31970799738914696,-0.687804832790045,2.28629970899981,0.540866797849392,-0.468462437669652,0.09563273460415499,-0.42215563682786206,-0.566543474862937,-0.006144471369381271,-0.43411893416249203,-0.220660748810198,-0.6874733286748311
1237,1238,-0.379607207448966,-0.370693098322926,-0.276749647079239,-0.0291419867140188,-0.630211939955623,-0.594466624314971,-0.0162895956284249,-0.414719852908085,-0.6874733286748311,1.93673389960011,0.0234939875655622,-0.463856581326554,-0.056345959396107995,-0.44577030132245293,-0.562420139561985,0.209853772129095,-0.36815616671798707,-0.231054201721768,-0.6878506206512621
1238,1239,-0.252818022649767,-0.108673095605857,-0.27571704928041996,-0.0291430131513085,-0.654928937792682,-0.593793604328825,0.0150792863865434,-0.4249662294836579,-0.6878506206512621,1.91274408914426,0.121610444080589,-0.47109435449545295,-1.00477458295886,-0.457856223800184,-0.563981526730006,0.13846028841314,-0.162404684937102,-0.24264097700466603,-0.687855199437384
1239,1240,-0.42421077921057393,-0.11703284843392699,-0.229834611166208,-0.0291416432231602,-0.623338230528192,-0.5956788130632951,-0.0484971988795785,-0.418756304255291,-0.687855199437384,1.55975116397984,1.75008154952344,-0.461857623088134,-0.87810043946849,-0.456996520221878,-0.565902248492078,0.0313308865345222,-0.23563065728350602,-0.221854071181526,-0.687859778223506
